Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Dominica,DMA,"Population ages 10-14, male",SP.POP.1014.MA,2177,2133,2132,2149,2147,2124
Dominica,DMA,"Population ages 15-19, female",SP.POP.1519.FE,2312,2231,2192,2200,2229,2243
Dominica,DMA,"Population ages 10-14, female",SP.POP.1014.FE,2321,2267,2223,2195,2162,2131
Dominica,DMA,"Population ages 15-19, male",SP.POP.1519.MA,2288,2204,2151,2133,2114,2095
Dominica,DMA,"Population ages 20-24, female",SP.POP.2024.FE,2460,2384,2326,2283,2237,2184
Dominica,DMA,"Population ages 20-24, male",SP.POP.2024.MA,2495,2425,2346,2267,2212,2164
Dominica,DMA,"Population ages 25-29, female",SP.POP.2529.FE,2862,2797,2688,2548,2417,2326
Dominica,DMA,"Population ages 25-29, male",SP.POP.2529.MA,2909,2831,2705,2564,2443,2360
Dominica,DMA,"Population ages 30-34, female",SP.POP.3034.FE,2635,2672,2716,2762,2787,2767
Dominica,DMA,"Population ages 30-34, male",SP.POP.3034.MA,2632,2676,2742,2802,2831,2807
Dominica,DMA,"Population ages 35-39, female",SP.POP.3539.FE,2377,2442,2486,2509,2527,2557
Dominica,DMA,"Population ages 35-39, male",SP.POP.3539.MA,2470,2518,2540,2546,2548,2559
Dominica,DMA,"Population ages 40-44, female",SP.POP.4044.FE,1888,1926,2003,2114,2228,2319
Dominica,DMA,"Population ages 40-44, male",SP.POP.4044.MA,2043,2093,2173,2258,2337,2404
Dominica,DMA,"Population ages 45-49, female",SP.POP.4549.FE,2224,2105,1989,1894,1839,1837
Dominica,DMA,"Population ages 45-49, male",SP.POP.4549.MA,2309,2189,2075,1995,1964,1973
Dominica,DMA,"Population ages 50-54, female",SP.POP.5054.FE,2375,2379,2360,2324,2260,2162
Dominica,DMA,"Population ages 50-54, male",SP.POP.5054.MA,2472,2474,2450,2398,2316,2210
Dominica,DMA,"Population ages 55-59, female",SP.POP.5559.FE,2046,2119,2190,2243,2279,2305
Dominica,DMA,"Population ages 55-59, male",SP.POP.5559.MA,2197,2228,2263,2295,2317,2331
Dominica,DMA,"Population ages 60-64, female",SP.POP.6064.FE,1710,1764,1808,1853,1904,1959
Dominica,DMA,"Population ages 60-64, male",SP.POP.6064.MA,1897,1956,1988,1999,2004,2012
Dominica,DMA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4362,4402,4427,4454,4498,4553
Dominica,DMA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,3873,3939,3983,4022,4080,4141
Dominican Republic,DOM,"Population ages 10-14, male",SP.POP.1014.MA,507439,513521,519383,522915,523399,521812
Dominican Republic,DOM,"Population ages 15-19, female",SP.POP.1519.FE,486764,482077,477320,474935,476390,480805
Dominican Republic,DOM,"Population ages 10-14, female",SP.POP.1014.FE,486742,492728,498532,502125,502852,501595
Dominican Republic,DOM,"Population ages 15-19, male",SP.POP.1519.MA,506362,501909,497292,495080,496633,501065
Dominican Republic,DOM,"Population ages 20-24, female",SP.POP.2024.FE,470422,472525,474141,475431,475400,472116
Dominican Republic,DOM,"Population ages 20-24, male",SP.POP.2024.MA,486158,488571,490515,492254,492602,489525
Dominican Republic,DOM,"Population ages 25-29, female",SP.POP.2529.FE,458187,460489,460301,457144,454345,454019
Dominican Republic,DOM,"Population ages 25-29, male",SP.POP.2529.MA,468378,471466,471969,469383,466935,466848
Dominican Republic,DOM,"Population ages 30-34, female",SP.POP.3034.FE,416683,425107,432480,438155,442171,444665
Dominican Republic,DOM,"Population ages 30-34, male",SP.POP.3034.MA,421152,430001,437768,443991,448718,452007
Dominican Republic,DOM,"Population ages 35-39, female",SP.POP.3539.FE,377115,382295,387544,392692,398782,406249
Dominican Republic,DOM,"Population ages 35-39, male",SP.POP.3539.MA,378088,383249,388521,393796,400205,408105
Dominican Republic,DOM,"Population ages 40-44, female",SP.POP.4044.FE,344617,349383,353698,358469,363803,368678
Dominican Republic,DOM,"Population ages 40-44, male",SP.POP.4044.MA,341614,346694,351322,356347,361828,366801
Dominican Republic,DOM,"Population ages 45-49, female",SP.POP.4549.FE,312685,318252,323401,327866,332150,336716
Dominican Republic,DOM,"Population ages 45-49, male",SP.POP.4549.MA,304370,310172,315650,320564,325298,330299
Dominican Republic,DOM,"Population ages 50-54, female",SP.POP.5054.FE,280226,283990,288168,293337,298960,304449
Dominican Republic,DOM,"Population ages 50-54, male",SP.POP.5054.MA,266366,269985,274346,279893,285982,291963
Dominican Republic,DOM,"Population ages 55-59, female",SP.POP.5559.FE,252824,257296,261539,265293,268457,271624
Dominican Republic,DOM,"Population ages 55-59, male",SP.POP.5559.MA,234857,238608,242305,245881,249114,252462
Dominican Republic,DOM,"Population ages 60-64, female",SP.POP.6064.FE,212495,219786,226560,232824,238057,242445
Dominican Republic,DOM,"Population ages 60-64, male",SP.POP.6064.MA,191893,197831,203640,209228,214007,218103
Dominican Republic,DOM,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,421867,441112,462224,485279,508496,532467
Dominican Republic,DOM,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,327795,340795,356175,373729,391935,410813
Early-demographic dividend,EAR,"Population ages 10-14, male",SP.POP.1014.MA,166558480,167650696,168667522,169264797,169243147,168826746
Early-demographic dividend,EAR,"Population ages 15-19, female",SP.POP.1519.FE,152368181,152920877,153461977,154056853,154816879,155661054
Early-demographic dividend,EAR,"Population ages 10-14, female",SP.POP.1014.FE,156368241,157298099,158195441,158795017,158892538,158674092
Early-demographic dividend,EAR,"Population ages 15-19, male",SP.POP.1519.MA,161464003,161962818,162626280,163446145,164452504,165550798
Early-demographic dividend,EAR,"Population ages 20-24, female",SP.POP.2024.FE,146054798,147395985,148675496,149659756,150436957,150977948
Early-demographic dividend,EAR,"Population ages 20-24, male",SP.POP.2024.MA,154244410,155395004,156589655,157540362,158424019,159219177
Early-demographic dividend,EAR,"Population ages 25-29, female",SP.POP.2529.FE,139403584,140549024,141697992,142717720,143708235,144754667
Early-demographic dividend,EAR,"Population ages 25-29, male",SP.POP.2529.MA,146901589,148023869,149130474,150014383,150938019,152046886
Early-demographic dividend,EAR,"Population ages 30-34, female",SP.POP.3034.FE,131524132,132805256,134143210,135476977,136733088,137964067
Early-demographic dividend,EAR,"Population ages 30-34, male",SP.POP.3034.MA,138194298,139493912,140859848,142153996,143368766,144619232
Early-demographic dividend,EAR,"Population ages 35-39, female",SP.POP.3539.FE,119994996,122479060,124794534,126777609,128461856,129944509
Early-demographic dividend,EAR,"Population ages 35-39, male",SP.POP.3539.MA,125419198,127869231,130195502,132231495,133974880,135541567
Early-demographic dividend,EAR,"Population ages 40-44, female",SP.POP.4044.FE,104352766,106839322,109601718,112578361,115542966,118338239
Early-demographic dividend,EAR,"Population ages 40-44, male",SP.POP.4044.MA,107985673,110857055,113893708,116973794,119949485,122695625
Early-demographic dividend,EAR,"Population ages 45-49, female",SP.POP.4549.FE,91254809,93091243,95113815,97333475,99674250,102231250
Early-demographic dividend,EAR,"Population ages 45-49, male",SP.POP.4549.MA,92833582,94826662,97062212,99513896,102092751,104882475
Early-demographic dividend,EAR,"Population ages 50-54, female",SP.POP.5054.FE,79389093,81010829,82797001,84760808,86754834,88760542
Early-demographic dividend,EAR,"Population ages 50-54, male",SP.POP.5054.MA,79703361,81311584,83112010,85085799,87098115,89146872
Early-demographic dividend,EAR,"Population ages 55-59, female",SP.POP.5559.FE,68062961,69481028,70973744,72646092,74356766,76120274
Early-demographic dividend,EAR,"Population ages 55-59, male",SP.POP.5559.MA,67256941,68572547,69984085,71584383,73214772,74899434
Early-demographic dividend,EAR,"Population ages 60-64, female",SP.POP.6064.FE,55601373,57017136,58569595,60342111,62110551,63836484
Early-demographic dividend,EAR,"Population ages 60-64, male",SP.POP.6064.MA,53581916,54897702,56357279,58026915,59677738,61260925
Early-demographic dividend,EAR,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,110763722,114008616,117689031,122426114,127360045,132476219
Early-demographic dividend,EAR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,93474188,96107514,99323093,103552952,107932651,112436937
East Asia & Pacific,EAS,"Population ages 10-14, male",SP.POP.1014.MA,81900128,82833391,84047143,85090031,85517150,85604998
East Asia & Pacific,EAS,"Population ages 15-19, female",SP.POP.1519.FE,70316980,70226220,70707657,71576269,72550274,73485167
East Asia & Pacific,EAS,"Population ages 10-14, female",SP.POP.1014.FE,73504474,74363253,75492731,76493632,76970241,77173503
East Asia & Pacific,EAS,"Population ages 15-19, male",SP.POP.1519.MA,78149216,78087055,78664752,79662122,80763153,81803696
East Asia & Pacific,EAS,"Population ages 20-24, female",SP.POP.2024.FE,73087109,72249620,71424439,70853115,70520560,70242826
East Asia & Pacific,EAS,"Population ages 20-24, male",SP.POP.2024.MA,80692996,79876380,79061968,78518694,78215827,77944203
East Asia & Pacific,EAS,"Population ages 25-29, female",SP.POP.2529.FE,81525076,78523090,76782725,75343165,73918454,72859282
East Asia & Pacific,EAS,"Population ages 25-29, male",SP.POP.2529.MA,88862347,85787524,84095910,82709754,81304726,80282870
East Asia & Pacific,EAS,"Population ages 30-34, female",SP.POP.3034.FE,92547723,92743107,90714631,88052559,84970121,81240697
East Asia & Pacific,EAS,"Population ages 30-34, male",SP.POP.3034.MA,98984535,99587673,97744378,95185172,92137296,88334872
East Asia & Pacific,EAS,"Population ages 35-39, female",SP.POP.3539.FE,84284984,85618659,86985844,88631102,90462370,92210826
East Asia & Pacific,EAS,"Population ages 35-39, male",SP.POP.3539.MA,88090672,89750984,91527468,93653195,96016732,98326664
East Asia & Pacific,EAS,"Population ages 40-44, female",SP.POP.4044.FE,78026098,78319046,79857629,81647375,82711095,83834277
East Asia & Pacific,EAS,"Population ages 40-44, male",SP.POP.4044.MA,80365703,80805179,82550765,84551293,85827444,87214122
East Asia & Pacific,EAS,"Population ages 45-49, female",SP.POP.4549.FE,89165469,86213810,83197726,80276242,78161868,77395691
East Asia & Pacific,EAS,"Population ages 45-49, male",SP.POP.4549.MA,90708532,87775274,84768764,81864285,79796995,79124575
East Asia & Pacific,EAS,"Population ages 50-54, female",SP.POP.5054.FE,88530690,89981399,91335509,91649960,90414453,88109035
East Asia & Pacific,EAS,"Population ages 50-54, male",SP.POP.5054.MA,88509858,90021656,91467311,91896473,90774230,88559604
East Asia & Pacific,EAS,"Population ages 55-59, female",SP.POP.5559.FE,74977041,80500844,83831396,84658384,85502366,86952886
East Asia & Pacific,EAS,"Population ages 55-59, male",SP.POP.5559.MA,73454453,78915344,82176600,82974544,83823159,85303185
East Asia & Pacific,EAS,"Population ages 60-64, female",SP.POP.6064.FE,60710045,59015988,58948439,62335837,67526367,72891599
East Asia & Pacific,EAS,"Population ages 60-64, male",SP.POP.6064.MA,57295943,55681690,55692106,59076567,64163121,69364298
East Asia & Pacific,EAS,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,157582166,163668056,169833305,176038958,180754074,184734282
East Asia & Pacific,EAS,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,127164410,131930521,136757118,141440767,144765018,147501568
East Asia & Pacific (excluding high income),EAP,"Population ages 10-14, male",SP.POP.1014.MA,76030349,76976229,78198257,79242741,79720580,79841049
East Asia & Pacific (excluding high income),EAP,"Population ages 15-19, female",SP.POP.1519.FE,64399986,64487869,65040950,65895246,66884698,67818992
East Asia & Pacific (excluding high income),EAP,"Population ages 10-14, female",SP.POP.1014.FE,67981369,68848258,69979888,70976040,71493440,71720711
East Asia & Pacific (excluding high income),EAP,"Population ages 15-19, male",SP.POP.1519.MA,71828715,71959343,72615196,73605841,74737350,75789291
East Asia & Pacific (excluding high income),EAP,"Population ages 20-24, female",SP.POP.2024.FE,66337536,65614136,64913318,64440010,64200211,63988052
East Asia & Pacific (excluding high income),EAP,"Population ages 20-24, male",SP.POP.2024.MA,73490880,72808655,72115693,71656625,71451159,71270080
East Asia & Pacific (excluding high income),EAP,"Population ages 25-29, female",SP.POP.2529.FE,74370690,71427409,69727771,68280691,66948026,65985753
East Asia & Pacific (excluding high income),EAP,"Population ages 25-29, male",SP.POP.2529.MA,81244257,78223260,76554684,75149724,73851329,72949159
East Asia & Pacific (excluding high income),EAP,"Population ages 30-34, female",SP.POP.3034.FE,85223015,85511370,83502800,80801618,77743000,74048688
East Asia & Pacific (excluding high income),EAP,"Population ages 30-34, male",SP.POP.3034.MA,91390362,92061540,90197141,87547107,84480005,80682856
East Asia & Pacific (excluding high income),EAP,"Population ages 35-39, female",SP.POP.3539.FE,76073215,77632949,79211064,80985505,82981311,84870747
East Asia & Pacific (excluding high income),EAP,"Population ages 35-39, male",SP.POP.3539.MA,79804008,81675563,83631418,85844721,88325157,90731684
East Asia & Pacific (excluding high income),EAP,"Population ages 40-44, female",SP.POP.4044.FE,69315819,69724047,71336380,73136279,74319446,75622274
East Asia & Pacific (excluding high income),EAP,"Population ages 40-44, male",SP.POP.4044.MA,71646758,72202627,74017010,76025456,77408171,78955875
East Asia & Pacific (excluding high income),EAP,"Population ages 45-49, female",SP.POP.4549.FE,79551633,76765239,73948885,71209776,69320112,68702428
East Asia & Pacific (excluding high income),EAP,"Population ages 45-49, male",SP.POP.4549.MA,81076534,78316904,75521936,72815631,70982819,70466523
East Asia & Pacific (excluding high income),EAP,"Population ages 50-54, female",SP.POP.5054.FE,79654773,80866817,81973681,82119441,80811077,78543048
East Asia & Pacific (excluding high income),EAP,"Population ages 50-54, male",SP.POP.5054.MA,79607486,80904302,82121351,82392585,81207764,79040652
East Asia & Pacific (excluding high income),EAP,"Population ages 55-59, female",SP.POP.5559.FE,66503690,72107839,75470609,76136586,76845796,78154010
East Asia & Pacific (excluding high income),EAP,"Population ages 55-59, male",SP.POP.5559.MA,64983472,70516639,73815617,74480816,75216247,76573184
East Asia & Pacific (excluding high income),EAP,"Population ages 60-64, female",SP.POP.6064.FE,52757254,50964915,50786598,54045946,59198109,64534660
East Asia & Pacific (excluding high income),EAP,"Population ages 60-64, male",SP.POP.6064.MA,49493976,47784641,47684077,50942067,55988448,61159331
East Asia & Pacific (excluding high income),EAP,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,126551234,132094533,137783238,143397434,147589023,151016610
East Asia & Pacific (excluding high income),EAP,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,102499830,106780186,111195389,115376023,118239571,120487746
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 10-14, male",SP.POP.1014.MA,75193046,76142254,77367171,78413402,78889518,79003869
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 15-19, female",SP.POP.1519.FE,63537501,63647096,64217713,65085258,66084882,67025508
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 10-14, female",SP.POP.1014.FE,67184319,68054498,69189036,70187034,70703068,70924852
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 15-19, male",SP.POP.1519.MA,70925477,71078822,71752771,72757007,73898857,74957051
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 20-24, female",SP.POP.2024.FE,65385102,64677266,63993693,63538561,63319959,63132692
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 20-24, male",SP.POP.2024.MA,72497293,71831409,71156598,70716667,70533199,70377730
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 25-29, female",SP.POP.2529.FE,73390030,70447075,68751939,67312305,65988987,65039117
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 25-29, male",SP.POP.2529.MA,80227541,77206501,75542084,74144457,72855405,71965677
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 30-34, female",SP.POP.3034.FE,84297781,84573844,82552772,79840629,76773297,73074007
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 30-34, male",SP.POP.3034.MA,90437000,91095479,89217957,86556302,83479606,79676518
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 35-39, female",SP.POP.3539.FE,75205909,76753606,78322510,80087453,82073451,83951819
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 35-39, male",SP.POP.3539.MA,78916074,80775042,82721084,84924352,87394447,89789318
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 40-44, female",SP.POP.4044.FE,68509726,68921955,70522912,72307278,73475093,74763013
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 40-44, male",SP.POP.4044.MA,70828909,71388098,73190085,75182007,76548499,78080550
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 45-49, female",SP.POP.4549.FE,78515401,75786211,73038948,70359567,68504144,67906690
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 45-49, male",SP.POP.4549.MA,80037803,77334538,74607699,71960169,70160721,69663817
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 50-54, female",SP.POP.5054.FE,78575481,79763770,80863181,81021721,79747483,77526025
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 50-54, male",SP.POP.5054.MA,78544362,79816218,81023830,81305852,80153444,78031286
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 55-59, female",SP.POP.5559.FE,65663748,71229529,74539191,75157569,75829788,77103276
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 55-59, male",SP.POP.5559.MA,64177792,69672567,72917951,73534541,74231700,75552893
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 60-64, female",SP.POP.6064.FE,52030520,50215518,50028205,53283959,58417860,63726290
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 60-64, male",SP.POP.6064.MA,48818554,47087515,46976848,50229429,55256724,60399213
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,124815563,130335993,135986939,141545655,145690136,149078392
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,101339277,105581068,109941500,114052302,116854986,119051215
Ecuador,ECU,"Population ages 10-14, male",SP.POP.1014.MA,815582,820822,824945,822388,811871,797717
Ecuador,ECU,"Population ages 15-19, female",SP.POP.1519.FE,773511,770933,769127,769527,773041,777827
Ecuador,ECU,"Population ages 10-14, female",SP.POP.1014.FE,782939,787843,791700,789189,779062,765443
