Country Name,Country Code,Series Name,Series Code,2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
"Egypt, Arab Rep.",EGY,"Age population, age 21, male",SP.POP.AG21.MA.IN,962328,974706,994122.5,1010882.5,1021177
"Egypt, Arab Rep.",EGY,"Age population, age 21, female",SP.POP.AG21.FE.IN,917456,930331.5,952332,972959,985437
"Egypt, Arab Rep.",EGY,"Age population, age 20, male",SP.POP.AG20.MA.IN,975589.5,992151.5,1009164,1023700,1039135.5
"Egypt, Arab Rep.",EGY,"Age population, age 20, female",SP.POP.AG20.FE.IN,930652.5,949609.5,970460.5,987131,1001322
"Egypt, Arab Rep.",EGY,"Age population, age 19, male",SP.POP.AG19.MA.IN,993064,1007432,1022286,1041674,1063552
"Egypt, Arab Rep.",EGY,"Age population, age 19, female",SP.POP.AG19.FE.IN,949958,967985,984926,1003030.5,1021570
"Egypt, Arab Rep.",EGY,"Age population, age 18, female",SP.POP.AG18.FE.IN,968354.5,982767.5,1001077.5,1023053.5,1047330.5
"Egypt, Arab Rep.",EGY,"Age population, age 18, male",SP.POP.AG18.MA.IN,1008347,1020835.5,1040474.5,1065801.5,1094166.5
"Egypt, Arab Rep.",EGY,"Age population, age 13, female",SP.POP.AG13.FE.IN,1075661,1104665,1139477,1172286,1214577
"Egypt, Arab Rep.",EGY,"Age population, age 13, male",SP.POP.AG13.MA.IN,1128825,1161463,1198068,1230709,1272838.5
"Egypt, Arab Rep.",EGY,"Age population, age 14, female",SP.POP.AG14.FE.IN,1046398,1075339.5,1105040,1140048,1172071
"Egypt, Arab Rep.",EGY,"Age population, age 14, male",SP.POP.AG14.MA.IN,1095313.5,1128226,1161499.5,1198347,1230238.5
"Egypt, Arab Rep.",EGY,"Age population, age 15, female",SP.POP.AG15.FE.IN,1020329.5,1046056,1075991,1105852,1139746.5
"Egypt, Arab Rep.",EGY,"Age population, age 15, male",SP.POP.AG15.MA.IN,1064731.5,1094642.5,1128460.5,1161925,1197717
"Egypt, Arab Rep.",EGY,"Age population, age 16, female",SP.POP.AG16.FE.IN,999662.5,1019970,1047055,1077093.5,1105382
"Egypt, Arab Rep.",EGY,"Age population, age 16, male",SP.POP.AG16.MA.IN,1040164,1063981.5,1095141,1129075,1161033
"Egypt, Arab Rep.",EGY,"Age population, age 17, female",SP.POP.AG17.FE.IN,983145,999289.5,1021361,1048462,1076332.5
"Egypt, Arab Rep.",EGY,"Age population, age 17, male",SP.POP.AG17.MA.IN,1021719,1039340,1064791,1095957.5,1127776
El Salvador,SLV,"Age population, age 24, male",SP.POP.AG24.MA.IN,66217.5,66666.5,66532.5,65391,63398.5
El Salvador,SLV,"Age population, age 24, female",SP.POP.AG24.FE.IN,63783,63956,63710.5,62553.5,60556
El Salvador,SLV,"Age population, age 23, male",SP.POP.AG23.MA.IN,67337.5,67156,66018,64035,61274
El Salvador,SLV,"Age population, age 23, female",SP.POP.AG23.FE.IN,64519,64229.5,63052.5,61041.5,58332.5
El Salvador,SLV,"Age population, age 22, female",SP.POP.AG22.FE.IN,64793,63572,61540,58816.5,56044
El Salvador,SLV,"Age population, age 22, male",SP.POP.AG22.MA.IN,67820.5,66635,64656.5,61904.5,58980
El Salvador,SLV,"Age population, age 21, male",SP.POP.AG21.MA.IN,67285,65258.5,62512,59598.5,57389.5
El Salvador,SLV,"Age population, age 21, female",SP.POP.AG21.FE.IN,64125.5,62049.5,59305.5,56518.5,54457
El Salvador,SLV,"Age population, age 20, male",SP.POP.AG20.MA.IN,65882,63087.5,60182.5,57989,56401
El Salvador,SLV,"Age population, age 20, female",SP.POP.AG20.FE.IN,62582,59795.5,56988,54912,53399.5
El Salvador,SLV,"Age population, age 19, male",SP.POP.AG19.MA.IN,63667.5,60718,58536,56965.5,56222
El Salvador,SLV,"Age population, age 19, female",SP.POP.AG19.FE.IN,60292,57444.5,55349.5,53823,52975.5
El Salvador,SLV,"Age population, age 18, female",SP.POP.AG18.FE.IN,57893.5,55763,54214,53349,53884
El Salvador,SLV,"Age population, age 18, male",SP.POP.AG18.MA.IN,61236,59016,57453.5,56724,57499.5
El Salvador,SLV,"Age population, age 13, female",SP.POP.AG13.FE.IN,55064,54311,54117.5,54170,54084
El Salvador,SLV,"Age population, age 13, male",SP.POP.AG13.MA.IN,58979.5,58256,58070,58023.5,57817.5
El Salvador,SLV,"Age population, age 14, female",SP.POP.AG14.FE.IN,54868.5,54932,54188.5,53998.5,54053
El Salvador,SLV,"Age population, age 14, male",SP.POP.AG14.MA.IN,58677.5,58844.5,58130,57941.5,57890.5
El Salvador,SLV,"Age population, age 15, female",SP.POP.AG15.FE.IN,54226.5,54682.5,54759.5,54039.5,53871
El Salvador,SLV,"Age population, age 15, male",SP.POP.AG15.MA.IN,57729.5,58484,58663.5,57961,57783
El Salvador,SLV,"Age population, age 16, female",SP.POP.AG16.FE.IN,54894,53975,54449.5,54562,53876
El Salvador,SLV,"Age population, age 16, male",SP.POP.AG16.MA.IN,58215,57461.5,58233,58430.5,57745
El Salvador,SLV,"Age population, age 17, female",SP.POP.AG17.FE.IN,56152,54573,53678.5,54188.5,54334
El Salvador,SLV,"Age population, age 17, male",SP.POP.AG17.MA.IN,59456,57862.5,57132.5,57914,58120.5
Equatorial Guinea,GNQ,"Age population, age 24, male",SP.POP.AG24.MA.IN,14208,14227.5,14216.5,14428.5,14858.5
Equatorial Guinea,GNQ,"Age population, age 24, female",SP.POP.AG24.FE.IN,12604,12664.5,12724,12943.5,13343
Equatorial Guinea,GNQ,"Age population, age 23, male",SP.POP.AG23.MA.IN,14127,14148.5,14330,14730,15304
Equatorial Guinea,GNQ,"Age population, age 23, female",SP.POP.AG23.FE.IN,12616.5,12692.5,12897,13282.5,13880.5
Equatorial Guinea,GNQ,"Age population, age 22, female",SP.POP.AG22.FE.IN,12643,12864.5,13208,13764.5,14686
Equatorial Guinea,GNQ,"Age population, age 22, male",SP.POP.AG22.MA.IN,14048,14262.5,14602.5,15116.5,15981
Equatorial Guinea,GNQ,"Age population, age 21, male",SP.POP.AG21.MA.IN,14165,14537.5,14966,15744,16850.5
Equatorial Guinea,GNQ,"Age population, age 21, female",SP.POP.AG21.FE.IN,12815.5,13176.5,13666,14520.5,15707.5
Equatorial Guinea,GNQ,"Age population, age 20, male",SP.POP.AG20.MA.IN,14445.5,14905,15584,16590.5,17373
Equatorial Guinea,GNQ,"Age population, age 20, female",SP.POP.AG20.FE.IN,13129.5,13635,14410,15516.5,16653
Equatorial Guinea,GNQ,"Age population, age 19, male",SP.POP.AG19.MA.IN,14822,15530.5,16441.5,17125.5,17714.5
Equatorial Guinea,GNQ,"Age population, age 19, female",SP.POP.AG19.FE.IN,13593.5,14384,15412,16469,17358.5
Equatorial Guinea,GNQ,"Age population, age 18, female",SP.POP.AG18.FE.IN,14348.5,15391.5,16385,17209.5,17986.5
Equatorial Guinea,GNQ,"Age population, age 18, male",SP.POP.AG18.MA.IN,15459,16397,17002.5,17511,18300.5
Equatorial Guinea,GNQ,"Age population, age 13, female",SP.POP.AG13.FE.IN,18589.5,19307,20001.5,20664,21239.5
Equatorial Guinea,GNQ,"Age population, age 13, male",SP.POP.AG13.MA.IN,18818.5,19552,20263.5,20948.5,21558
Equatorial Guinea,GNQ,"Age population, age 14, female",SP.POP.AG14.FE.IN,17855,18585.5,19299,19991.5,20651.5
Equatorial Guinea,GNQ,"Age population, age 14, male",SP.POP.AG14.MA.IN,18084,18821.5,19548,20261.5,20948
Equatorial Guinea,GNQ,"Age population, age 15, female",SP.POP.AG15.FE.IN,17134,17857,18582,19293.5,19983
Equatorial Guinea,GNQ,"Age population, age 15, male",SP.POP.AG15.MA.IN,17370.5,18098,18826,19552.5,20265.5
Equatorial Guinea,GNQ,"Age population, age 16, female",SP.POP.AG16.FE.IN,16351.5,17144,17860,18588,19302.5
Equatorial Guinea,GNQ,"Age population, age 16, male",SP.POP.AG16.MA.IN,16924,17399.5,18113.5,18846,19577.5
Equatorial Guinea,GNQ,"Age population, age 17, female",SP.POP.AG17.FE.IN,15364,16370,17153,17888,18635
Equatorial Guinea,GNQ,"Age population, age 17, male",SP.POP.AG17.MA.IN,16339.5,16967.5,17425,18162.5,18919.5
Eritrea,ERI,"Age population, age 24, male",SP.POP.AG24.MA.IN,32488.5,32366,32513.5,33117,33895.5
Eritrea,ERI,"Age population, age 24, female",SP.POP.AG24.FE.IN,32058.5,31953.5,32119.5,32742.5,33566.5
Eritrea,ERI,"Age population, age 23, male",SP.POP.AG23.MA.IN,32789,32937.5,33493.5,34189.5,35585
Eritrea,ERI,"Age population, age 23, female",SP.POP.AG23.FE.IN,32349,32516.5,33080,33812.5,35252
Eritrea,ERI,"Age population, age 22, female",SP.POP.AG22.FE.IN,32912,33478,34149.5,35501.5,37140
Eritrea,ERI,"Age population, age 22, male",SP.POP.AG22.MA.IN,33360.5,33918.5,34566.5,35886,37489
Eritrea,ERI,"Age population, age 21, male",SP.POP.AG21.MA.IN,34334.5,34985.5,36259,37791,39567.5
Eritrea,ERI,"Age population, age 21, female",SP.POP.AG21.FE.IN,33867.5,34541.5,35833,37388,39181.5
Eritrea,ERI,"Age population, age 20, male",SP.POP.AG20.MA.IN,35386.5,36664.5,38152,39863.5,41479
Eritrea,ERI,"Age population, age 20, female",SP.POP.AG20.FE.IN,34917.5,36212,37707.5,39423,41041
Eritrea,ERI,"Age population, age 19, male",SP.POP.AG19.MA.IN,37042,38534.5,40203,41757.5,42368.5
Eritrea,ERI,"Age population, age 19, female",SP.POP.AG19.FE.IN,36567,38066,39723,41267,41885.5
Eritrea,ERI,"Age population, age 18, female",SP.POP.AG18.FE.IN,38391.5,40051.5,41537.5,42084,42246
Eritrea,ERI,"Age population, age 18, male",SP.POP.AG18.MA.IN,38879.5,40552.5,42064,42615,42761
Eritrea,ERI,"Age population, age 13, female",SP.POP.AG13.FE.IN,42909,43491.5,43935.5,43970.5,43936.5
Eritrea,ERI,"Age population, age 13, male",SP.POP.AG13.MA.IN,43516.5,44123,44596,44659,44652
Eritrea,ERI,"Age population, age 14, female",SP.POP.AG14.FE.IN,42943.5,42794,43376.5,43835,43893
Eritrea,ERI,"Age population, age 14, male",SP.POP.AG14.MA.IN,43541,43391.5,43998.5,44481.5,44563.5
Eritrea,ERI,"Age population, age 15, female",SP.POP.AG15.FE.IN,42753,42791.5,42643,43257,43753
Eritrea,ERI,"Age population, age 15, male",SP.POP.AG15.MA.IN,43339,43380,43231.5,43863.5,44378
Eritrea,ERI,"Age population, age 16, female",SP.POP.AG16.FE.IN,42069,42557.5,42596,42495,43160.5
Eritrea,ERI,"Age population, age 16, male",SP.POP.AG16.MA.IN,42626,43132.5,43175,43065.5,43741
Eritrea,ERI,"Age population, age 17, female",SP.POP.AG17.FE.IN,40338,41826.5,42315,42409,42369.5
Eritrea,ERI,"Age population, age 17, male",SP.POP.AG17.MA.IN,40855.5,42371,42876,42963.5,42907.5
Estonia,EST,"Age population, age 24, male",SP.POP.AG24.MA.IN,6796,6607.5,6500.5,6618.5,6531
Estonia,EST,"Age population, age 24, female",SP.POP.AG24.FE.IN,6405,6281.5,6279,6265,6061
Estonia,EST,"Age population, age 23, male",SP.POP.AG23.MA.IN,6444,6392,6669.5,6704,6444
Estonia,EST,"Age population, age 23, female",SP.POP.AG23.FE.IN,6117,6174,6322.5,6251,6159.5
Estonia,EST,"Age population, age 22, female",SP.POP.AG22.FE.IN,6012.5,6221,6298.5,6325,6344
Estonia,EST,"Age population, age 22, male",SP.POP.AG22.MA.IN,6234.5,6566.5,6747,6596.5,6501.5
Estonia,EST,"Age population, age 21, male",SP.POP.AG21.MA.IN,6412,6644.5,6629.5,6631,6758
Estonia,EST,"Age population, age 21, female",SP.POP.AG21.FE.IN,6061.5,6197,6362,6482.5,6550
Estonia,EST,"Age population, age 20, male",SP.POP.AG20.MA.IN,6485.5,6520,6657.5,6869,7202
Estonia,EST,"Age population, age 20, female",SP.POP.AG20.FE.IN,6039.5,6258.5,6510,6666,6769.5
Estonia,EST,"Age population, age 19, male",SP.POP.AG19.MA.IN,6370.5,6552.5,6891,7299.5,7535.5
Estonia,EST,"Age population, age 19, female",SP.POP.AG19.FE.IN,6106.5,6408.5,6688,6870,6967
Estonia,EST,"Age population, age 18, female",SP.POP.AG18.FE.IN,6260,6583,6887,7053.5,7376.5
Estonia,EST,"Age population, age 18, male",SP.POP.AG18.MA.IN,6408,6784.5,7317,7619,7848.5
Estonia,EST,"Age population, age 13, female",SP.POP.AG13.FE.IN,7559,7776,7905,7659.5,7263
Estonia,EST,"Age population, age 13, male",SP.POP.AG13.MA.IN,7950.5,8087.5,8247,8126.5,7676.5
Estonia,EST,"Age population, age 14, female",SP.POP.AG14.FE.IN,7216,7685.5,7903,7904,7614
Estonia,EST,"Age population, age 14, male",SP.POP.AG14.MA.IN,7669.5,8080,8220,8248.5,8086
Estonia,EST,"Age population, age 15, female",SP.POP.AG15.FE.IN,6823.5,7342,7804.5,7901,7859
Estonia,EST,"Age population, age 15, male",SP.POP.AG15.MA.IN,7378.5,7800.5,8207.5,8221.5,8208
Estonia,EST,"Age population, age 16, female",SP.POP.AG16.FE.IN,6642.5,6953,7455,7801,7853
Estonia,EST,"Age population, age 16, male",SP.POP.AG16.MA.IN,7070.5,7513,7922.5,8205.5,8176.5
Estonia,EST,"Age population, age 17, female",SP.POP.AG17.FE.IN,6441.5,6780.5,7065,7448.5,7743
Estonia,EST,"Age population, age 17, male",SP.POP.AG17.MA.IN,6646.5,7208,7629,7917,8151
Eswatini,SWZ,"Age population, age 24, male",SP.POP.AG24.MA.IN,11264.5,11382,11861,12176.5,11955.5
Eswatini,SWZ,"Age population, age 24, female",SP.POP.AG24.FE.IN,10925,10979.5,11325.5,11578,11531
Eswatini,SWZ,"Age population, age 23, male",SP.POP.AG23.MA.IN,11543.5,12074,12359,12099.5,11789
Eswatini,SWZ,"Age population, age 23, female",SP.POP.AG23.FE.IN,11148,11530.5,11759,11680,11561.5
Eswatini,SWZ,"Age population, age 22, female",SP.POP.AG22.FE.IN,11699.5,11964,11858.5,11706.5,11765
Eswatini,SWZ,"Age population, age 22, male",SP.POP.AG22.MA.IN,12237.5,12570,12277.5,11927,11888
Eswatini,SWZ,"Age population, age 21, male",SP.POP.AG21.MA.IN,12734,12481,12095.5,12017,12160
Eswatini,SWZ,"Age population, age 21, female",SP.POP.AG21.FE.IN,12130.5,12058.5,11878.5,11902.5,12049
Eswatini,SWZ,"Age population, age 20, male",SP.POP.AG20.MA.IN,12640.5,12288,12175,12280,12470
Eswatini,SWZ,"Age population, age 20, female",SP.POP.AG20.FE.IN,12220,12070.5,12066.5,12179,12340
Eswatini,SWZ,"Age population, age 19, male",SP.POP.AG19.MA.IN,12439.5,12353,12425,12578.5,12746
Eswatini,SWZ,"Age population, age 19, female",SP.POP.AG19.FE.IN,12225,12245,12329.5,12458,12683.5
Eswatini,SWZ,"Age population, age 18, female",SP.POP.AG18.FE.IN,12390,12491.5,12592,12785.5,13034.5
Eswatini,SWZ,"Age population, age 18, male",SP.POP.AG18.MA.IN,12494,12584.5,12707.5,12841,12947.5
Eswatini,SWZ,"Age population, age 13, female",SP.POP.AG13.FE.IN,13466,13261,13124.5,13248,13510.5
Eswatini,SWZ,"Age population, age 13, male",SP.POP.AG13.MA.IN,13294.5,13226,13271,13415.5,13527.5
Eswatini,SWZ,"Age population, age 14, female",SP.POP.AG14.FE.IN,13386,13395,13210.5,13080,13210.5
Eswatini,SWZ,"Age population, age 14, male",SP.POP.AG14.MA.IN,13278,13232.5,13177.5,13228,13379
Eswatini,SWZ,"Age population, age 15, female",SP.POP.AG15.FE.IN,13116,13300.5,13324.5,13154.5,13040
Eswatini,SWZ,"Age population, age 15, male",SP.POP.AG15.MA.IN,13155.5,13201.5,13165.5,13124,13189.5
Eswatini,SWZ,"Age population, age 16, female",SP.POP.AG16.FE.IN,12848.5,13014.5,13207.5,13254,13108
Eswatini,SWZ,"Age population, age 16, male",SP.POP.AG16.MA.IN,12954.5,13063,13112.5,13097,13078
Eswatini,SWZ,"Age population, age 17, female",SP.POP.AG17.FE.IN,12622.5,12731.5,12898,13117,13192
Eswatini,SWZ,"Age population, age 17, male",SP.POP.AG17.MA.IN,12711.5,12844,12949.5,13025,13038
Ethiopia,ETH,"Age population, age 24, male",SP.POP.AG24.MA.IN,1159441,1187426,1217657,1251452.5,1289997
Ethiopia,ETH,"Age population, age 24, female",SP.POP.AG24.FE.IN,1140754,1170655.5,1202451,1237371,1276661
Ethiopia,ETH,"Age population, age 23, male",SP.POP.AG23.MA.IN,1192460.5,1222722,1253863,1289790.5,1334365.5
Ethiopia,ETH,"Age population, age 23, female",SP.POP.AG23.FE.IN,1172998.5,1204857,1237506.5,1274541.5,1319111.5
Ethiopia,ETH,"Age population, age 22, female",SP.POP.AG22.FE.IN,1207188.5,1239900.5,1272471,1312535.5,1354377
Ethiopia,ETH,"Age population, age 22, male",SP.POP.AG22.MA.IN,1227854,1259032.5,1290183.5,1329973,1372960
Ethiopia,ETH,"Age population, age 21, male",SP.POP.AG21.MA.IN,1264194.5,1295386.5,1328533,1364789,1410015
Ethiopia,ETH,"Age population, age 21, female",SP.POP.AG21.FE.IN,1242214,1274841.5,1308492.5,1343812,1387010
Ethiopia,ETH,"Age population, age 20, male",SP.POP.AG20.MA.IN,1300470,1333670.5,1362254,1399702,1448422
Ethiopia,ETH,"Age population, age 20, female",SP.POP.AG20.FE.IN,1277121.5,1310822.5,1338643.5,1374211.5,1419938.5
Ethiopia,ETH,"Age population, age 19, male",SP.POP.AG19.MA.IN,1338555,1367180,1397160,1438305.5,1476519.5
Ethiopia,ETH,"Age population, age 19, female",SP.POP.AG19.FE.IN,1313046.5,1340899,1369129,1407388.5,1442840
Ethiopia,ETH,"Age population, age 18, female",SP.POP.AG18.FE.IN,1343030.5,1371279.5,1403437.5,1432667.5,1456641
Ethiopia,ETH,"Age population, age 18, male",SP.POP.AG18.MA.IN,1371732,1401756,1436703,1468587.5,1494159.5
Ethiopia,ETH,"Age population, age 13, female",SP.POP.AG13.FE.IN,1466772,1470782,1476215,1488470.5,1495536
Ethiopia,ETH,"Age population, age 13, male",SP.POP.AG13.MA.IN,1512743,1516959,1523007.5,1536126,1543755.5
Ethiopia,ETH,"Age population, age 14, female",SP.POP.AG14.FE.IN,1452699,1465328.5,1469398,1474950,1487293
Ethiopia,ETH,"Age population, age 14, male",SP.POP.AG14.MA.IN,1496860.5,1510107.5,1514373,1520637,1533944
Ethiopia,ETH,"Age population, age 15, female",SP.POP.AG15.FE.IN,1433975,1451136,1463807.5,1468201,1474056.5
Ethiopia,ETH,"Age population, age 15, male",SP.POP.AG15.MA.IN,1475393.5,1493963.5,1507239.5,1511925,1518594.5
Ethiopia,ETH,"Age population, age 16, female",SP.POP.AG16.FE.IN,1407325.5,1432262,1449451,1463140.5,1468557.5
Ethiopia,ETH,"Age population, age 16, male",SP.POP.AG16.MA.IN,1444596.5,1472121.5,1490703.5,1505087,1510903.5
Ethiopia,ETH,"Age population, age 17, female",SP.POP.AG17.FE.IN,1373286.5,1405458,1430403,1450010.5,1466152.5
Ethiopia,ETH,"Age population, age 17, male",SP.POP.AG17.MA.IN,1405894.5,1440893,1468399,1489492,1506435.5
Euro area,EMU,"Age population, age 24, male",SP.POP.AG24.MA.IN,..,..,..,..,..
Euro area,EMU,"Age population, age 24, female",SP.POP.AG24.FE.IN,..,..,..,..,..
Euro area,EMU,"Age population, age 23, male",SP.POP.AG23.MA.IN,..,..,..,..,..
Euro area,EMU,"Age population, age 23, female",SP.POP.AG23.FE.IN,..,..,..,..,..
Euro area,EMU,"Age population, age 22, female",SP.POP.AG22.FE.IN,..,..,..,..,..
Euro area,EMU,"Age population, age 22, male",SP.POP.AG22.MA.IN,..,..,..,..,..
Euro area,EMU,"Age population, age 21, male",SP.POP.AG21.MA.IN,..,..,..,..,..
Euro area,EMU,"Age population, age 21, female",SP.POP.AG21.FE.IN,..,..,..,..,..
Euro area,EMU,"Age population, age 20, male",SP.POP.AG20.MA.IN,..,..,..,..,..
Euro area,EMU,"Age population, age 20, female",SP.POP.AG20.FE.IN,..,..,..,..,..
Euro area,EMU,"Age population, age 19, male",SP.POP.AG19.MA.IN,..,..,..,..,..
Euro area,EMU,"Age population, age 19, female",SP.POP.AG19.FE.IN,..,..,..,..,..
Euro area,EMU,"Age population, age 18, female",SP.POP.AG18.FE.IN,..,..,..,..,..
Euro area,EMU,"Age population, age 18, male",SP.POP.AG18.MA.IN,..,..,..,..,..
Euro area,EMU,"Age population, age 13, female",SP.POP.AG13.FE.IN,..,..,..,..,..
Euro area,EMU,"Age population, age 13, male",SP.POP.AG13.MA.IN,..,..,..,..,..
Euro area,EMU,"Age population, age 14, female",SP.POP.AG14.FE.IN,..,..,..,..,..
Euro area,EMU,"Age population, age 14, male",SP.POP.AG14.MA.IN,..,..,..,..,..
Euro area,EMU,"Age population, age 15, female",SP.POP.AG15.FE.IN,..,..,..,..,..
Euro area,EMU,"Age population, age 15, male",SP.POP.AG15.MA.IN,..,..,..,..,..
Euro area,EMU,"Age population, age 16, female",SP.POP.AG16.FE.IN,..,..,..,..,..
Euro area,EMU,"Age population, age 16, male",SP.POP.AG16.MA.IN,..,..,..,..,..
Euro area,EMU,"Age population, age 17, female",SP.POP.AG17.FE.IN,..,..,..,..,..
Euro area,EMU,"Age population, age 17, male",SP.POP.AG17.MA.IN,..,..,..,..,..
Europe & Central Asia,ECS,"Age population, age 24, male",SP.POP.AG24.MA.IN,..,..,..,..,..
Europe & Central Asia,ECS,"Age population, age 24, female",SP.POP.AG24.FE.IN,..,..,..,..,..
Europe & Central Asia,ECS,"Age population, age 23, male",SP.POP.AG23.MA.IN,..,..,..,..,..
Europe & Central Asia,ECS,"Age population, age 23, female",SP.POP.AG23.FE.IN,..,..,..,..,..
Europe & Central Asia,ECS,"Age population, age 22, female",SP.POP.AG22.FE.IN,..,..,..,..,..
Europe & Central Asia,ECS,"Age population, age 22, male",SP.POP.AG22.MA.IN,..,..,..,..,..
Europe & Central Asia,ECS,"Age population, age 21, male",SP.POP.AG21.MA.IN,..,..,..,..,..
Europe & Central Asia,ECS,"Age population, age 21, female",SP.POP.AG21.FE.IN,..,..,..,..,..
Europe & Central Asia,ECS,"Age population, age 20, male",SP.POP.AG20.MA.IN,..,..,..,..,..
Europe & Central Asia,ECS,"Age population, age 20, female",SP.POP.AG20.FE.IN,..,..,..,..,..
Europe & Central Asia,ECS,"Age population, age 19, male",SP.POP.AG19.MA.IN,..,..,..,..,..
Europe & Central Asia,ECS,"Age population, age 19, female",SP.POP.AG19.FE.IN,..,..,..,..,..
Europe & Central Asia,ECS,"Age population, age 18, female",SP.POP.AG18.FE.IN,..,..,..,..,..
Europe & Central Asia,ECS,"Age population, age 18, male",SP.POP.AG18.MA.IN,..,..,..,..,..
