,index,name,ages_ranges,geo_location,genders,interests,behavior,scholarities,languages,family_statuses,all_fields,targeting,response,lower_end,upper_end,user_count_stage,timestamp
942,942,BR,AGE_18_24,3469034,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3469034'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232909EA99A7B50E28F2B729FB', 'data': {'user_count': {'lower_end': 12261000, 'upper_end': 14987000}, 'user_count_stage': 2}}",12261000,14987000,2,2025-06-27 01:29:34.842293
943,943,BR,AGE_13_17,3469034,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3469034'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623290925BC966FA005FAB47477', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-06-27 01:29:34.842293
944,944,BR,AGE_25_34,3469034,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3469034'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262329093FABBDACFBA10ECD3FAB', 'data': {'user_count': {'lower_end': 25917000, 'upper_end': 31678000}, 'user_count_stage': 3}}",25917000,31678000,3,2025-06-27 01:29:34.842293
945,945,BR,AGE_35_44,3469034,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3469034'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232910385216369BDB5EB4C3D1', 'data': {'user_count': {'lower_end': 10368000, 'upper_end': 12674000}, 'user_count_stage': 2}}",10368000,12674000,2,2025-06-27 01:29:34.842293
946,946,BR,AGE_45_54,3469034,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3469034'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232910A9FC0EA2A6613CB8F903', 'data': {'user_count': {'lower_end': 6865000, 'upper_end': 8392000}, 'user_count_stage': 2}}",6865000,8392000,2,2025-06-27 01:29:34.842293
947,947,BR,AGE_55_100,3469034,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3469034'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232911F4ED6DDC3265B1B89A1F', 'data': {'user_count': {'lower_end': 6611000, 'upper_end': 8081000}, 'user_count_stage': 2}}",6611000,8081000,2,2025-06-27 01:29:34.842293
948,948,BR,AGE_13_17,3469034,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3469034'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262329119A72B5ECDDFC7AB8795F', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-06-27 01:29:34.842293
949,949,BR,AGE_18_24,3469034,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3469034'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232911E68CEFDBFBD37ABD8E0F', 'data': {'user_count': {'lower_end': 25621000, 'upper_end': 31315000}, 'user_count_stage': 3}}",25621000,31315000,3,2025-06-27 01:29:34.842293
950,950,BR,AGE_35_44,3469034,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3469034'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232911F4ED6DDC3265B1B89A29', 'data': {'user_count': {'lower_end': 18156000, 'upper_end': 22192000}, 'user_count_stage': 2}}",18156000,22192000,2,2025-06-27 01:29:34.842293
951,951,BR,AGE_25_34,3469034,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3469034'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623291140E15D90E8DE4ABEDA53', 'data': {'user_count': {'lower_end': 41832000, 'upper_end': 51129000}, 'user_count_stage': 3}}",41832000,51129000,3,2025-06-27 01:29:34.842293
952,952,BR,AGE_55_100,3469034,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3469034'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623291263952C522AC5B6B82EC3', 'data': {'user_count': {'lower_end': 12352000, 'upper_end': 15098000}, 'user_count_stage': 2}}",12352000,15098000,2,2025-06-27 01:29:34.842293
953,953,AR,AGE_13_17,3865483,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3865483'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232912D4583AF5FEA96FBAAEBA', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-06-27 01:29:34.842293
954,954,AR,AGE_18_24,3865483,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3865483'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262329124F17E7D8FF46D2BD22A4', 'data': {'user_count': {'lower_end': 3523000, 'upper_end': 4307000}, 'user_count_stage': 2}}",3523000,4307000,2,2025-06-27 01:29:34.842293
955,955,AR,AGE_25_34,3865483,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3865483'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262329128AA846633B5BC6B86F34', 'data': {'user_count': {'lower_end': 4476000, 'upper_end': 5472000}, 'user_count_stage': 2}}",4476000,5472000,2,2025-06-27 01:29:34.842293
956,956,AR,AGE_35_44,3865483,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3865483'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232913AE4229DF279D21BA893E', 'data': {'user_count': {'lower_end': 1656000, 'upper_end': 2025000}, 'user_count_stage': 2}}",1656000,2025000,2,2025-06-27 01:29:34.842293
957,957,AR,AGE_45_54,3865483,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3865483'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262329138DC06E10F201BBB73D37', 'data': {'user_count': {'lower_end': 1067000, 'upper_end': 1305000}, 'user_count_stage': 2}}",1067000,1305000,2,2025-06-27 01:29:34.842293
958,958,BR,AGE_45_54,3469034,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3469034'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232911F7F3030FEA2742BE4B95', 'data': {'user_count': {'lower_end': 12176000, 'upper_end': 14883000}, 'user_count_stage': 2}}",12176000,14883000,2,2025-06-27 01:29:34.842293
959,959,AR,AGE_55_100,3865483,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3865483'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232913B4284C9EFF0D5BB7BA45', 'data': {'user_count': {'lower_end': 977000, 'upper_end': 1195000}, 'user_count_stage': 2}}",977000,1195000,2,2025-06-27 01:29:34.842293
960,960,AR,AGE_13_17,3865483,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3865483'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262329132F77DC689B71D7BAE7B8', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-06-27 01:29:34.842293
961,961,AR,AGE_18_24,3865483,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3865483'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232914D22F3C881AFF52B7918F', 'data': {'user_count': {'lower_end': 3151000, 'upper_end': 3852000}, 'user_count_stage': 2}}",3151000,3852000,2,2025-06-27 01:29:34.842293
962,962,AR,AGE_25_34,3865483,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3865483'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232914AFD36C976A19DBB8F644', 'data': {'user_count': {'lower_end': 5898000, 'upper_end': 7209000}, 'user_count_stage': 3}}",5898000,7209000,3,2025-06-27 01:29:34.842293
963,963,AR,AGE_35_44,3865483,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3865483'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623291404C7D052F30848DD067D', 'data': {'user_count': {'lower_end': 1987000, 'upper_end': 2430000}, 'user_count_stage': 2}}",1987000,2430000,2,2025-06-27 01:29:34.842293
964,964,AR,AGE_55_100,3865483,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3865483'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262329148F3A7D8BBD5136B7E2BB', 'data': {'user_count': {'lower_end': 923000, 'upper_end': 1129000}, 'user_count_stage': 2}}",923000,1129000,2,2025-06-27 01:29:34.842293
965,965,AR,AGE_13_17,3865483,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3865483'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262329145A5869581CB02EB7F13E', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-06-27 01:29:34.842293
966,966,AR,AGE_45_54,3865483,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3865483'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623291476D4584112EA3CBCE9FB', 'data': {'user_count': {'lower_end': 1207000, 'upper_end': 1477000}, 'user_count_stage': 2}}",1207000,1477000,2,2025-06-27 01:29:34.842293
967,967,AR,AGE_18_24,3865483,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3865483'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232915EE552F9DA53D55D07B3D', 'data': {'user_count': {'lower_end': 6674000, 'upper_end': 8158000}, 'user_count_stage': 3}}",6674000,8158000,3,2025-06-27 01:29:34.842293
968,968,AR,AGE_25_34,3865483,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3865483'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262329151FA9700A6AE1C8B4C68C', 'data': {'user_count': {'lower_end': 10374000, 'upper_end': 12681000}, 'user_count_stage': 3}}",10374000,12681000,3,2025-06-27 01:29:34.842293
969,969,AR,AGE_35_44,3865483,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3865483'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262329154E2C3F524C3F03B5A419', 'data': {'user_count': {'lower_end': 3644000, 'upper_end': 4455000}, 'user_count_stage': 2}}",3644000,4455000,2,2025-06-27 01:29:34.842293
970,970,AR,AGE_45_54,3865483,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3865483'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623291591ED1EACC79442B9F4F3', 'data': {'user_count': {'lower_end': 2275000, 'upper_end': 2781000}, 'user_count_stage': 2}}",2275000,2781000,2,2025-06-27 01:29:34.842293
971,971,AR,AGE_55_100,3865483,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3865483'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262329157F0C301D2672C4B988E6', 'data': {'user_count': {'lower_end': 1900000, 'upper_end': 2324000}, 'user_count_stage': 2}}",1900000,2324000,2,2025-06-27 01:29:34.842293
972,972,IE,AGE_13_17,2963597,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2963597'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623291691CF774915A29DB837B4', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-06-27 01:29:34.842293
973,973,IE,AGE_18_24,2963597,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2963597'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623291633B67CB4B19FE3B8ABE9', 'data': {'user_count': {'lower_end': 400000, 'upper_end': 490000}, 'user_count_stage': 2}}",400000,490000,2,2025-06-27 01:29:34.842293
974,974,IE,AGE_25_34,2963597,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2963597'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262329169A72B5ECDDFC7AB87A0D', 'data': {'user_count': {'lower_end': 395000, 'upper_end': 483000}, 'user_count_stage': 2}}",395000,483000,2,2025-06-27 01:29:34.842293
975,975,IE,AGE_45_54,2963597,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2963597'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262329165A5869581CB02EB7F157', 'data': {'user_count': {'lower_end': 191000, 'upper_end': 235000}, 'user_count_stage': 2}}",191000,235000,2,2025-06-27 01:29:34.842293
976,976,IE,AGE_55_100,2963597,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2963597'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262329173957F94C65B571B6F148', 'data': {'user_count': {'lower_end': 138000, 'upper_end': 169000}, 'user_count_stage': 2}}",138000,169000,2,2025-06-27 01:29:34.842293
977,977,IE,AGE_18_24,2963597,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2963597'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262329173DF0AE24D78280BF24E1', 'data': {'user_count': {'lower_end': 259000, 'upper_end': 318000}, 'user_count_stage': 2}}",259000,318000,2,2025-06-27 01:29:34.842293
978,978,IE,AGE_25_34,2963597,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2963597'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623291858D8FC8C12FAF3B95334', 'data': {'user_count': {'lower_end': 269000, 'upper_end': 330000}, 'user_count_stage': 2}}",269000,330000,2,2025-06-27 01:29:34.842293
979,979,IE,AGE_13_17,2963597,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2963597'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232917D87CBE167ADAF4BE0AB6', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-06-27 01:29:34.842293
980,980,IE,AGE_35_44,2963597,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2963597'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232919E62135634459E6B70E5A', 'data': {'user_count': {'lower_end': 150000, 'upper_end': 185000}, 'user_count_stage': 2}}",150000,185000,2,2025-06-27 01:29:34.842293
981,981,IE,AGE_45_54,2963597,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2963597'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232919DA6884E38DB997BA9D84', 'data': {'user_count': {'lower_end': 127000, 'upper_end': 156000}, 'user_count_stage': 2}}",127000,156000,2,2025-06-27 01:29:34.842293
